T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	func_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0303374	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0413228	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0308856	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0308053	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0390631	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0306299	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.445887	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.440789	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.4459	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.446363	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.440158	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.446346	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.44589	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.440723	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.445933	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116111	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116366	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116143	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116116	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116222	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0098336	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.00982227	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.00983504	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116194	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.446634	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.441131	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.446574	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.446826	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.440746	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.446854	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.446708	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.441118	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.446645	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0308088	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0390057	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0305339	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0308436	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0392933	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0307446	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0308154	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0415716	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0305172	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.44594	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.44063	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.446326	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.446245	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.440608	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.446226	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.446371	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.440632	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.44634	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0128685	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.00994768	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0106685	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0106127	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0116161	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0105591	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.010642	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.00984928	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.012861	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.439474	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.417101	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.439675	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.439426	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.418627	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.439326	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.43967	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.416899	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.439717	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0307198	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0396834	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0305728	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0303572	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0395727	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0302005	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0305322	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0396061	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0298328	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.439038	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.414185	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.439583	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.438145	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.41608	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.438111	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.439593	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.414075	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.439586	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0106276	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116235	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0118221	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0118574	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.010892	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0127702	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0105271	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.00984621	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.010523	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.439679	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.417592	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.439706	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.43937	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.417964	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.43939	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.439733	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.417541	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.439666	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0297692	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0395519	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0305382	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0298715	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0394912	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0306671	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0307611	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0395095	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.0306918	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.438097	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.234375	5	1	0.415811	
